addressCity,addressState,area,baths,beds,latitude,longitude,price
La Jolla,CA,,,,32.848807,-117.271537,
San Diego,CA,890,1.0,2,32.78895,-117.23658,"$2,998/mo"
San Diego,CA,,1.0,0,32.74741,-117.148549,"$1,350/mo"
San Diego,CA,1040,2.0,2,32.815845,-117.178249,"$1,950/mo"
San Diego,CA,831,2.0,2,32.91293,-117.13851,"$2,100/mo"
San Diego,CA,1000,,0,32.748215,-117.147609,"$1,650/mo"
San Diego,CA,,,,32.807648,-117.154911,
San Diego,CA,,,,32.799839,-117.25747,
San Diego,CA,750,1.0,2,32.758419,-117.088198,"$1,800/mo"
San Diego,CA,1357,2.0,5,32.771304,-117.056134,"$4,100/mo"
San Diego,CA,,,,32.769599,-117.198954,
San Diego,CA,800,1.0,1,32.733227,-117.160596,"$1,650/mo"
San Diego,CA,,,,32.71587,-117.159265,
San Diego,CA,500,1.0,1,32.753869,-117.143482,"$1,600/mo"
La Jolla,CA,,,,32.864953,-117.233224,
La Jolla,CA,,,,32.841371,-117.271245,
La Jolla,CA,,,,32.873752,-117.216824,
La Jolla,CA,,,,32.863357,-117.233833,
San Diego,CA,800,2.0,2,32.753726,-117.094752,"$1,750/mo"
San Diego,CA,,,,32.719219,-117.137221,
San Diego,CA,1400,2.0,3,32.782691,-117.060627,"$2,900/mo"
San Diego,CA,784,1.0,2,32.806162,-117.131075,"$1,750/mo"
San Diego,CA,600,1.0,1,32.91293,-117.13851,"$1,690/mo"
San diego,CA,1520,2.0,3,32.806555,-117.233917,"$4,200/mo"
San Diego,CA,,,,32.774268,-117.146872,
San Diego,CA,578,1.0,1,32.766767,-117.057191,"$1,450/mo"
San Diego,CA,1380,2.5,3,32.860809,-117.220818,"$3,495/mo"
San Diego,CA,1007,1.0,3,32.74034,-117.1095,"$2,500/mo"
San Diego,CA,927,2.0,2,32.957343,-117.123659,"$2,100/mo"
San Diego,CA,,,,32.697705,-117.134099,
San Diego,CA,600,1.0,1,32.752305,-117.116591,"$1,650/mo"
San Diego,CA,,,,32.722552,-117.159014,
San Diego,CA,2637,3.0,4,32.722248,-117.255984,"$5,600/mo"
San Diego,CA,,,,32.728879,-117.126096,
San Diego,CA,436,1.0,0,32.724519,-117.228895,"$1,300/mo"
San Diego,CA,1636,2.5,2,32.929867,-117.200414,"$3,850/mo"
San Diego,CA,3028,3.5,5,32.95655,-117.20531,"$5,750/mo"
San Diego,CA,,,,32.862302,-117.215335,
San Diego,CA,,,,32.949071,-117.229714,
San Diego,CA,,,,32.949071,-117.229714,
San Diego,CA,1250,1.5,2,32.763882,-117.132312,"$3,300/mo"
San Diego,CA,1200,2.5,2,32.950187,-117.109299,"$2,500/mo"
San Diego,CA,785,1.0,2,32.738552,-117.122378,"$2,395/mo"
La Jolla,CA,,,,32.869813,-117.235554,
San Diego,CA,,,,32.804434,-117.254358,
San Diego,CA,1406,2.5,2,32.788888,-117.105905,"$2,650/mo"
San Diego,CA,,,,32.77673,-117.130726,
San Diego,CA,1368,2.5,3,32.9393,-117.23591,"$3,000/mo"
San Diego,CA,,,,32.826175,-117.137598,
San Diego,CA,,,,32.763922,-117.119868,
San Diego,CA,,,,32.763938,-117.131785,
Del Mar,CA,2300,4.0,4,32.933358,-117.250425,"$7,900/mo"
La Jolla,CA,,,,32.847897,-117.276197,
San Diego,CA,1902,2.5,3,32.909198,-117.201231,"$3,600/mo"
Del Mar,CA,,,,32.952305,-117.246221,
La Jolla,CA,636,1.0,1,32.857189,-117.232456,"$1,600/mo"
San Diego,CA,700,1.0,1,32.705798,-117.087812,"$1,495/mo"
San Diego,CA,1325,2.0,2,32.736241,-117.162411,"$3,850/mo"
San Diego,CA,,,,32.802745,-117.237452,
San Diego,CA,500,1.0,1,32.748724,-117.250487,"$1,650/mo"
San Diego,CA,500,1.0,1,32.76303,-117.129352,"$1,300/mo"
SAN DIEGO,CA,2945,2.5,5,32.7841,-117.19134,"$4,800/mo"
San Diego,CA,800,2.0,2,32.823873,-117.180943,"$1,900/mo"
San Diego,CA,,1.0,1,32.695687,-117.114893,"$1,350/mo"
San Diego,CA,2171,2.5,3,32.810425,-117.230542,"$3,900/mo"
San Diego,CA,,,,32.712262,-117.164074,
San Diego,CA,1334,1.5,3,32.781489,-117.10771,"$3,450/mo"
San Diego,CA,820,1.0,2,32.758254,-117.117548,"$1,750/mo"
San Diego,CA,1200,1.0,3,32.767584,-117.116336,"$3,495/mo"
San Diego,CA,1150,1.0,2,32.581319,-117.099487,"$1,695/mo"
San Diego,CA,1000,2.0,2,32.737869,-117.254849,"$4,000/mo"
San Diego,CA,1492,2.0,4,32.767415,-117.078532,"$3,295/mo"
San Diego,CA,1080,2.0,2,32.868302,-117.227875,"$2,350/mo"
San Diego,CA,,,,32.949618,-117.229256,
San Diego,CA,575,1.0,1,32.728372,-117.167422,"$1,450/mo"
San Diego,CA,1218,1.5,3,32.733618,-117.125269,"$2,400/mo"
San Diego,CA,700,1.0,1,32.751026,-117.141442,"$1,550/mo"
San Diego,CA,525,1.0,1,32.725617,-117.163869,"$1,395/mo"
San Diego,CA,,2.0,2,32.806928,-117.257753,"$2,850/mo"
San Diego,CA,,1.0,3,32.741169,-117.160077,"$2,400/mo"
San Diego,CA,1585,2.5,3,32.959894,-117.117047,"$3,250/mo"
San Diego,CA,1139,2.0,3,32.775562,-117.051226,"$2,400/mo"
San Diego,CA,400,1.0,1,32.727561,-117.224981,"$1,325/mo"
San Diego,CA,,,,32.711246,-117.150655,
San Ysidro,CA,478,1.0,1,32.561726,-117.045478,"$1,400/mo"
San Diego,CA,1200,1.0,2,32.751091,-117.141442,"$2,395/mo"
San Diego,CA,1116,2.0,3,32.781895,-117.079267,"$2,250/mo"
San Diego,CA,,1.0,2,32.757103,-117.140519,"$1,795/mo"
San Diego,CA,3985,4.5,5,32.95705,-117.14758,"$5,000/mo"
San Diego,CA,,,,32.762746,-117.114413,
San Diego,CA,,,,32.72887,-117.227342,
San Diego,CA,800,1.0,2,32.751607,-117.132989,"$1,790/mo"
San Diego,CA,850,1.0,2,32.745069,-117.25447,"$2,238/mo"
San Diego,CA,1500,3.0,3,32.742156,-117.234739,"$3,195/mo"
San Diego,CA,600,1.0,1,32.728904,-117.164659,"$1,750/mo"
San Diego,CA,1100,2.0,3,32.744,-117.10044,"$2,000/mo"
San diego,CA,1302,2.5,2,32.726332,-117.114335,"$2,695/mo"
San Diego,CA,2138,2.5,4,32.92053,-117.14077,"$4,600/mo"
San Diego,CA,,,,32.775038,-117.050022,
San Diego,CA,1310,2.0,3,32.74421,-117.1328,"$3,450/mo"
San Diego,CA,906,2.0,2,32.801586,-117.240342,"$2,450/mo"
San Diego,CA,1300,2.0,2,32.731037,-117.165453,"$2,450/mo"
San Diego,CA,2317,3.5,4,32.960192,-117.160064,"$3,600/mo"
San Diego,CA,,1.0,2,32.76059,-117.06217,"$1,595/mo"
San Diego,CA,,,,32.90392,-117.124958,
San Diego,CA,3107,3.5,4,32.964101,-117.145651,"$4,500/mo"
San Diego,CA,500,1.0,1,32.706124,-117.125983,"$1,400/mo"
San Diego,CA,450,1.0,1,32.671137,-117.05467,"$1,650/mo"
San Diego,CA,,,,32.751168,-117.166479,
San Diego,CA,952,1.5,3,32.834663,-117.200893,"$2,200/mo"
San Diego,CA,,,,32.768363,-117.0872,
San Diego,CA,1184,2.0,4,32.711357,-117.020269,"$2,595/mo"
San Diego,CA,,,,32.70982,-117.16255,
San Diego,CA,1946,2.0,3,32.747859,-117.219066,"$3,400/mo"
San Diego,CA,635,1.0,1,32.767781,-117.175076,"$1,898/mo"
San Diego,CA,450,1.0,1,32.770111,-117.047677,"$1,395/mo"
San Diego,CA,3438,4.5,4,33.030254,-117.111176,"$4,200/mo"
San Diego,CA,,,,32.767975,-117.174846,
San Diego,CA,500,1.0,1,32.755305,-117.083928,"$1,250/mo"
San Diego,CA,,,,32.710025,-117.153418,
San Diego,CA,440,1.0,1,32.751081,-117.192383,"$1,395/mo"
San Diego,CA,725,1.0,2,32.711408,-117.141988,"$1,890/mo"
San Diego,CA,1100,2.0,2,32.755871,-117.08187,"$2,495/mo"
San Diego,CA,922,2.0,2,32.744492,-117.145762,"$1,795/mo"
La Jolla,CA,720,1.0,1,32.836776,-117.277909,"$2,675/mo"
San Diego,CA,500,1.0,1,32.729906,-117.130851,"$1,895/mo"
San Diego,CA,650,1.0,1,32.718682,-117.132904,"$1,795/mo"
San Diego,CA,450,1.0,1,32.756991,-117.126621,"$1,300/mo"
San Diego,CA,,1.0,2,32.753355,-117.128055,"$1,650/mo"
San Diego,CA,1100,2.0,2,32.802082,-117.251708,"$2,695/mo"
San Diego,CA,1542,2.5,3,32.918704,-117.142411,"$2,900/mo"
San Diego,CA,,,,32.675876,-117.041731,
San Diego,CA,500,1.0,0,32.726877,-117.169647,"$1,295/mo"
San Diego,CA,450,1.0,0,32.727798,-117.160548,"$1,475/mo"
San Diego,CA,1520,1.5,2,32.812117,-117.251144,"$3,300/mo"
San Diego,CA,,,,32.79302,-117.242363,
San Diego,CA,,2.0,3,32.758215,-117.149665,"$2,200/mo"
San Diego,CA,,,,32.860202,-117.219687,
San Diego,CA,850,1.0,2,32.712209,-117.084019,"$1,795/mo"
San Diego,CA,500,1.0,2,32.727688,-117.052369,"$1,600/mo"
San Diego,CA,1180,1.0,2,32.769502,-117.046061,"$2,100/mo"
San Diego,CA,1000,1.0,2,32.796574,-117.250298,"$2,249/mo"
San Diego,CA,415,1.0,0,32.804813,-117.155147,"$1,300/mo"
San Diego,CA,,,,32.815101,-117.084763,
San Diego,CA,925,2.0,2,32.814608,-117.08443,"$2,005/mo"
San Diego,CA,602,1.0,1,32.95893,-117.110338,"$1,600/mo"
San Diego,CA,,,,32.766837,-117.173183,
San Diego,CA,1000,1.0,3,32.81026,-117.25667,"$2,995/mo"
San Diego,CA,,1.0,3,32.807851,-117.257312,"$2,995/mo"
San Diego,CA,,,,32.949818,-117.228312,
San Diego,CA,646,1.0,2,32.752623,-117.142314,"$1,700/mo"
San Diego,CA,1036,1.0,1,32.708916,-117.162494,"$4,500/mo"
San Diego,CA,600,1.0,1,32.747298,-117.245411,"$1,790/mo"
San Diego,CA,400,1.0,1,32.800263,-117.231024,"$1,750/mo"
San Diego,CA,800,1.0,2,32.797901,-117.231639,"$1,990/mo"
San Diego,CA,569,1.0,1,32.728285,-117.126626,"$1,445/mo"
San Diego,CA,912,1.0,2,32.739818,-117.124742,"$2,700/mo"
San Diego,CA,,,,32.727807,-117.170222,
San Diego,CA,400,1.0,0,32.753486,-117.247699,"$1,500/mo"
San Diego,CA,700,1.0,2,32.71804,-117.02958,"$2,275/mo"
San Diego,CA,720,1.0,1,32.748267,-117.093062,"$1,450/mo"
San Diego,CA,2300,3.0,5,32.782624,-117.057828,"$3,450/mo"
San Diego,CA,900,1.0,1,32.742866,-117.144723,"$1,650/mo"
San Diego,CA,595,1.0,2,32.74798,-117.106668,"$1,645/mo"
San Diego,CA,,1.0,2,32.729433,-117.166491,"$1,900/mo"
San Diego,CA,646,1.0,2,32.752623,-117.142314,"$1,700/mo"
San Diego,CA,400,1.0,1,32.753374,-117.247795,"$1,895/mo"
San Diego,CA,1036,1.0,1,32.708916,-117.162494,"$4,500/mo"
San Diego,CA,1930,2.0,3,32.761251,-117.15773,"$4,350/mo"
San Diego,CA,800,1.0,2,32.75801,-117.08771,"$2,350/mo"
San Diego,CA,912,1.0,2,32.739818,-117.124742,"$2,700/mo"
San Diego,CA,400,1.0,1,32.800263,-117.231024,"$1,750/mo"
San Diego,CA,800,1.0,2,32.797901,-117.231639,"$1,990/mo"
San Diego,CA,569,1.0,1,32.728285,-117.126626,"$1,445/mo"
San Diego,CA,480,1.0,0,32.744309,-117.253232,"$1,350/mo"
San Diego,CA,,1.0,0,32.724248,-117.16235,"$1,250/mo"
San Diego,CA,,,,32.727807,-117.170222,
San Diego,CA,,,,32.720889,-117.166061,
San Diego,CA,750,1.0,2,32.749477,-117.249636,"$2,195/mo"
San Diego,CA,400,1.0,0,32.753486,-117.247699,"$1,500/mo"
San Diego,CA,1505,2.5,3,32.982568,-117.067582,"$3,195/mo"
La Jolla,CA,1206,2.0,2,32.837804,-117.279175,"$5,495/mo"
La Jolla,CA,691,1.0,1,32.862949,-117.235669,"$2,095/mo"
San Diego,CA,1134,2.0,3,32.91881,-117.155182,"$2,600/mo"
La Jolla,CA,,,,32.852432,-117.251272,
San Diego,CA,2000,3.0,4,32.854543,-117.206686,"$3,850/mo"
La Jolla,CA,,,,32.871079,-117.220343,
La Jolla,CA,515,1.0,0,32.84187,-117.280118,"$1,750/mo"
La Jolla,CA,,,,32.858803,-117.234007,
San Diego,CA,,,,32.867488,-117.221062,
San Diego,CA,,,,33.026519,-117.080871,
San Diego,CA,900,1.5,2,32.904029,-117.117456,"$2,100/mo"
San Diego,CA,,,,33.001452,-117.066669,
San Diego,CA,,,,32.722625,-117.157023,
SAN DIEGO,CA,1850,2.5,4,32.94941,-117.13946,"$3,300/mo"
San Diego,CA,443,1.0,0,32.72198,-117.1593,"$1,650/mo"
San Diego,CA,1715,2.0,4,32.847614,-117.207993,"$4,500/mo"
San Diego,CA,450,1.0,0,32.826938,-117.20519,"$1,350/mo"
San Diego,CA,2352,3.0,5,32.847991,-117.207125,"$5,500/mo"
San Diego,CA,1381,2.0,3,32.716081,-117.151101,"$3,570/mo"
San Diego,CA,1300,2.5,3,32.734001,-117.245431,"$3,495/mo"
San Diego,CA,1200,1.5,3,32.747466,-117.16916,"$2,795/mo"
San Diego,CA,1200,1.0,3,32.79527,-117.2473,"$4,000/mo"
San Diego,CA,2200,2.5,4,32.838555,-117.10269,"$4,000/mo"
La Jolla,CA,1416,2.5,3,32.854621,-117.234974,"$3,200/mo"
San Diego,CA,2342,3.0,4,32.7431,-117.17405,"$5,750/mo"
San Diego,CA,1655,3.0,3,32.798104,-117.254366,"$5,000/mo"
San Diego,CA,1416,3.0,3,32.731557,-117.167221,"$3,500/mo"
San Diego,CA,,,,32.781218,-117.133863,
San Diego,CA,1636,2.5,3,32.930121,-117.19951,"$3,400/mo"
San Diego,CA,500,1.0,1,32.7143,-117.1296,"$1,600/mo"
San Diego,CA,561,1.0,1,32.748249,-117.229537,"$1,750/mo"
San Diego,CA,777,1.0,1,32.946001,-117.236716,"$2,100/mo"
San Diego,CA,,,,32.718587,-117.168424,
San Diego,CA,,,,32.881698,-117.212625,
San Diego,CA,1164,2.0,2,33.002066,-117.067379,"$2,100/mo"
San Diego,CA,,,,32.768561,-117.17413,
San Diego,CA,750,1.0,2,32.753209,-117.248984,"$2,470/mo"
La Jolla,CA,1600,2.0,3,32.861345,-117.253712,"$6,700/mo"
San Diego,CA,,1.0,1,32.749843,-117.246067,"$2,000/mo"
San Diego,CA,,,,32.731053,-117.164391,
San Diego,CA,725,1.0,1,32.715094,-117.138351,"$1,625/mo"
San Diego,CA,500,1.0,0,32.782626,-117.205654,"$1,800/mo"
San Diego,CA,750,1.0,2,32.76101,-117.13266,"$1,650/mo"
San Diego,CA,2372,2.5,3,32.924964,-117.230361,"$4,200/mo"
San Diego,CA,450,1.0,1,32.758688,-117.133537,"$1,600/mo"
San Diego,CA,1535,3.0,3,33.00806,-117.07756,"$2,700/mo"
San Diego,CA,780,2.0,2,32.74928,-117.18944,"$3,000/mo"
San Diego,CA,,1.0,1,32.762645,-117.120946,"$1,550/mo"
San Diego,CA,,,,32.762506,-117.138475,
San Diego,CA,535,1.0,1,32.870596,-117.223701,"$1,650/mo"
San Diego,CA,,1.0,1,32.747625,-117.164675,"$1,600/mo"
San Diego,CA,882,1.0,1,32.72673,-117.168936,"$2,295/mo"
San Diego,CA,,,,32.75018,-117.124463,
San Diego,CA,525,1.0,1,32.762475,-117.138478,"$1,600/mo"
San Diego,CA,800,1.0,1,32.759214,-117.122685,"$1,850/mo"
San Diego,CA,1202,2.5,2,32.947944,-117.229862,"$2,850/mo"
San Diego,CA,1600,2.0,3,32.788055,-117.237979,"$3,450/mo"
San Diego,CA,1804,2.5,3,32.956789,-117.21793,"$4,100/mo"
San Diego,CA,1804,2.5,3,32.956789,-117.21793,"$4,100/mo"
San Diego,CA,,,,32.751523,-117.162447,
San Diego,CA,,,,32.976841,-117.070776,
San Diego,CA,1364,2.0,2,32.795408,-117.19139,"$2,995/mo"
San Diego,CA,,1.0,2,32.725917,-117.12711,"$1,900/mo"
San Diego,CA,1531,2.0,2,32.734187,-117.163503,"$2,995/mo"
San Diego,CA,951,2.0,2,32.722609,-117.157937,"$2,295/mo"
San Diego,CA,1210,3.0,2,32.829376,-117.227884,"$2,950/mo"
San Diego,CA,,,,32.720174,-117.16621,
San Diego,CA,600,1.0,1,32.757933,-117.147274,"$1,425/mo"
San Diego,CA,,,,32.722261,-117.168565,
San Diego,CA,957,2.0,2,32.707738,-117.137927,"$2,350/mo"
San Diego,CA,688,1.0,1,32.801836,-117.046727,"$1,575/mo"
La Jolla,CA,,,,32.861905,-117.233838,
San Diego,CA,,,,32.762976,-117.111296,
San Diego,CA,,,,32.779277,-117.152696,
San Diego,CA,,,,32.780336,-117.153655,
San Diego,CA,655,1.0,1,32.77581,-117.133656,"$1,795/mo"
San Diego,CA,800,1.0,2,32.803902,-117.220537,"$2,250/mo"
San Diego,CA,2000,2.0,5,32.836871,-117.186665,"$5,400/mo"
San Diego,CA,1089,1.0,3,32.742693,-117.143933,"$2,800/mo"
San Diego,CA,925,2.0,2,32.813602,-117.082898,"$2,005/mo"
San Diego,CA,1374,3.0,3,32.782176,-117.251769,"$11,000/mo"
San Diego,CA,450,1.0,1,32.74935,-117.19504,"$1,450/mo"
San Diego,CA,950,1.0,2,32.756531,-117.118232,"$2,525/mo"
San Diego,CA,500,1.0,0,32.750135,-117.17076,$952/mo
San Diego,CA,,,,32.767218,-117.157476,
San Diego,CA,,,,32.778917,-117.154647,
San Diego,CA,,1.0,2,32.752533,-117.137407,"$1,695/mo"
San Diego,CA,1151,2.0,2,32.944007,-117.089759,"$2,895/mo"
San Diego,CA,688,1.0,1,33.003883,-117.089305,"$1,750/mo"
San Diego,CA,1197,1.5,3,32.861649,-117.218196,"$2,800/mo"
San Diego,CA,920,2.0,2,32.909,-117.1661,"$2,095/mo"
San Diego,CA,1400,2.0,4,32.857962,-117.191916,"$3,700/mo"
Del Mar,CA,3950,4.5,4,32.983147,-117.221774,"$16,000/mo"
San Diego,CA,,,,32.901474,-117.087487,
San Diego,CA,,1.0,2,32.80229,-117.23378,"$2,100/mo"
San Diego,CA,920,2.0,2,32.917263,-117.142919,"$2,200/mo"
San Diego,CA,2013,3.0,4,32.797942,-117.229116,"$5,000/mo"
La Jolla,CA,1016,1.0,1,32.866021,-117.234298,"$2,190/mo"
San Diego,CA,,,,32.916746,-117.144408,
San Diego,CA,887,1.0,1,32.944819,-117.23367,"$1,985/mo"
San Diego,CA,1848,2.5,4,32.920119,-117.077401,"$3,200/mo"
San Diego,CA,,,,32.94731,-117.09324,
San Diego,CA,600,1.0,1,32.74877,-117.15639,"$1,850/mo"
San Diego,CA,,,,32.7468,-117.147931,
San Diego,CA,800,1.5,1,32.98227,-117.165343,"$1,317/mo"
San Diego,CA,1150,2.0,3,32.753338,-117.132997,"$2,850/mo"
San Diego,CA,1234,2.0,3,32.717684,-117.122961,"$3,850/mo"
San Diego,CA,1116,2.5,2,32.950333,-117.229346,"$2,700/mo"
San Diego,CA,1770,2.5,2,32.710783,-117.173796,"$6,500/mo"
San Diego,CA,803,1.0,2,32.732278,-117.104849,"$2,400/mo"
San Diego,CA,2639,4.0,5,32.94314,-117.144048,"$4,300/mo"
La Jolla,CA,1968,3.0,4,32.846806,-117.255353,"$7,500/mo"
San Diego,CA,625,1.0,1,32.813516,-117.083541,"$1,695/mo"
San Diego,CA,1350,2.0,3,32.86125,-117.21482,"$2,900/mo"
San Diego,CA,875,1.0,2,32.813553,-117.084237,"$2,140/mo"
San Diego,CA,,,,32.729497,-117.161695,
San Diego,CA,720,1.0,1,32.74972,-117.138446,"$1,550/mo"
San Diego,CA,,,,32.701065,-117.11053,
La Jolla,CA,,,,32.858064,-117.232301,
San Diego,CA,,,,32.944243,-117.086874,
San Diego,CA,1200,2.0,3,32.835115,-117.19073,"$2,990/mo"
San Diego,CA,1306,2.5,2,33.009698,-117.124128,"$2,750/mo"
San Diego,CA,1708,2.0,3,32.999383,-117.064902,"$2,950/mo"
San Diego,CA,1315,2.0,2,32.751106,-117.21589,"$3,095/mo"
San Diego,CA,,,,32.863511,-117.199171,
San Diego,CA,,,,33.021009,-117.10842,
San Diego,CA,600,1.0,1,32.797466,-117.232824,"$2,095/mo"
La Jolla,CA,,,,32.860186,-117.234888,
San Diego,CA,400,1.0,1,32.7319,-117.163015,"$1,400/mo"
San Diego,CA,,,,32.80881,-117.25709,
San Diego,CA,,,,32.717156,-117.118707,
San Diego,CA,700,1.0,1,32.76144,-117.25152,"$2,200/mo"
San Diego,CA,882,1.0,2,32.862642,-117.214385,"$2,250/mo"
San Diego,CA,1404,2.0,2,32.748675,-117.06926,"$1,995/mo"
San Diego,CA,600,1.0,1,32.797565,-117.23294,"$1,950/mo"
San Diego,CA,1504,2.0,4,32.81308,-117.1817,"$3,350/mo"
San Diego,CA,924,1.0,2,32.967717,-117.096811,"$2,000/mo"
San Diego,CA,1553,2.5,3,32.897745,-117.204941,"$2,600/mo"
San Diego,CA,,1.0,1,32.748284,-117.102887,"$1,395/mo"
San Diego,CA,2378,3.0,4,32.96428,-117.191155,"$4,300/mo"
San Diego,CA,980,1.0,2,32.69878,-117.140964,"$2,300/mo"
San Diego,CA,650,1.0,1,32.698735,-117.140901,"$1,900/mo"
San Diego,CA,760,1.0,2,32.759608,-117.122575,"$1,950/mo"
San Diego,CA,,,,32.709728,-117.160566,
San Diego,CA,,,,32.760332,-117.138487,
San Diego,CA,475,1.0,1,32.698802,-117.140758,"$1,600/mo"
San Diego,CA,,,,32.713341,-117.168678,
San Diego,CA,,,,33.020634,-117.060001,
San Diego,CA,750,1.0,2,32.958419,-117.111304,"$1,825/mo"
San Diego,CA,850,1.0,2,32.7485,-117.1252,"$1,875/mo"
San Diego,CA,600,1.0,1,32.775129,-117.132857,"$1,795/mo"
San Diego,CA,655,1.0,1,32.776773,-117.132521,"$2,095/mo"
San Diego,CA,850,1.0,2,32.805166,-117.220175,"$2,100/mo"
San Diego,CA,743,2.0,2,32.749102,-117.137924,"$2,350/mo"
San Diego,CA,600,1.0,1,32.730336,-117.162739,"$1,725/mo"
San Diego,CA,2092,3.0,3,32.943669,-117.0835,"$3,450/mo"
San Diego,CA,1500,3.0,3,32.749642,-117.240054,"$2,995/mo"
San Diego,CA,,1.5,2,32.754433,-117.121431,"$1,750/mo"
San Diego,CA,,,,32.803106,-117.237232,
San Diego,CA,675,1.0,1,32.72677,-117.11528,"$1,845/mo"
San Diego,CA,878,2.0,2,32.789878,-117.167098,"$2,100/mo"
San Diego,CA,1000,2.0,2,32.755074,-117.151688,"$2,595/mo"
San Diego,CA,700,1.0,2,32.764989,-117.118025,"$2,495/mo"
San Diego,CA,750,1.0,2,32.75954,-117.116091,"$2,095/mo"
La Jolla,CA,1400,2.5,2,32.865571,-117.233808,"$3,200/mo"
San Diego,CA,,,,32.86452,-117.226355,
San Diego,CA,,,,32.770505,-117.164662,
San Diego,CA,1202,2.5,2,32.948613,-117.229844,"$2,700/mo"
San Ysidro,CA,,,,32.556254,-117.055539,
San Diego,CA,,,,32.74917,-117.149159,
San Diego,CA,,1.0,1,32.76225,-117.123628,"$2,095+/mo"
San Diego,CA,510,1.0,1,32.746943,-117.145301,"$1,515/mo"
San Diego,CA,650,1.0,1,32.753406,-117.160168,"$1,495/mo"
San Diego,CA,,,,32.769179,-117.18926,
San Diego,CA,1000,2.0,3,32.70225,-117.125748,"$2,500/mo"
San Diego,CA,1754,2.5,3,32.779836,-117.147925,"$3,900/mo"
San Diego,CA,,,,32.750484,-117.152264,
San Diego,CA,,,,32.712021,-117.162428,
San Diego,CA,530,1.0,1,32.746724,-117.149775,"$1,500/mo"
San Diego,CA,,,,32.72451,-117.170026,
San Diego,CA,,,,32.746585,-117.179542,
San Diego,CA,,,,32.94388,-117.237528,
SAN DIEGO,CA,3075,3.0,5,33.004779,-117.11568,"$4,200/mo"
San Diego,CA,1454,3.0,3,32.997999,-117.07016,"$2,750/mo"
San Diego,CA,1200,2.5,2,32.73726,-117.17339,"$4,000/mo"
San Diego,CA,900,1.5,2,32.756715,-117.11222,"$2,150/mo"
San Diego,CA,,,,32.734375,-117.17048,
San Diego,CA,839,2.0,2,32.751067,-117.10532,"$2,100/mo"
San Diego,CA,,,,32.879381,-117.210623,
San Diego,CA,,,,32.710258,-117.1461,
San Diego,CA,850,1.0,2,32.904736,-117.137486,"$2,195/mo"
San Diego,CA,,,,32.750435,-117.163733,
San Diego,CA,1315,2.0,3,32.781759,-117.109338,"$2,695/mo"
San Diego,CA,741,1.0,1,32.91957,-117.114333,"$2,310/mo"
San Diego,CA,1221,1.5,3,32.859029,-117.22035,"$2,850/mo"
San Diego,CA,,,,32.71595,-117.159868,
San Diego,CA,1300,1.0,2,32.75708,-117.0613,"$2,300/mo"
San Diego,CA,1540,2.0,3,32.768701,-117.06357,"$3,600/mo"
San Diego,CA,,,,32.716388,-117.154124,
San Diego,CA,600,1.0,1,32.756054,-117.083919,"$1,499/mo"
San Diego,CA,,,,32.759397,-117.150385,
San Diego,CA,2807,2.5,4,32.948694,-117.222099,"$4,200/mo"
San Diego,CA,,,,32.749314,-117.163898,
San Diego,CA,2077,2.5,4,32.939908,-117.160275,"$3,400/mo"
San Diego,CA,,,,32.709864,-117.152521,
San Diego,CA,,,,32.957276,-117.12231,
San Diego,CA,,,,32.711805,-117.15313,
San Diego,CA,,,,32.798217,-117.094167,
San Diego,CA,,,,32.748869,-117.166962,
San Diego,CA,,,,32.773412,-117.151286,
San Diego,CA,,,,32.712082,-117.150823,
San Diego,CA,865,1.0,2,32.77791,-117.20562,"$2,925/mo"
La Jolla,CA,1000,2.0,2,32.840047,-117.275855,"$2,850/mo"
San Diego,CA,1400,2.5,2,32.752217,-117.150896,"$3,100/mo"
San Diego,CA,,,,32.78434,-117.113281,
San Diego,CA,1230,2.0,2,33.001418,-117.08303,"$2,595/mo"
San Diego,CA,,,,32.725975,-117.168594,
San Diego,CA,,,,32.947187,-117.235589,
